,spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration,id
5473,A5474,2025-04-15 23:09:50,30.06835492132257,31.628449126953477,Madinaty,0,1,morning,0,1,1,0,5.78,16,MAD-05473
5474,A5475,2025-03-14 20:43:50,30.072586013639956,31.64522642165772,Madinaty,0,1,afternoon,0,1,0,1,11.57,9,MAD-05474
5475,A5476,2025-03-04 02:52:50,30.0661677363084,31.650605564251823,Madinaty,1,1,afternoon,1,0,0,0,17.1,21,MAD-05475
5476,A5477,2025-02-24 15:44:50,30.067291286793687,31.63145994482385,Madinaty,0,0,night,0,0,1,0,13.79,15,MAD-05476
5477,A5478,2025-03-01 17:36:50,30.06822014376364,31.627556036121195,Madinaty,1,0,afternoon,1,1,1,0,14.1,19,MAD-05477
5478,A5479,2025-02-27 02:51:50,30.061375960408498,31.631490697536822,Madinaty,0,0,afternoon,1,1,1,0,8.01,15,MAD-05478
5479,A5480,2025-03-30 17:02:50,30.06557602509692,31.651145457160197,Madinaty,0,0,afternoon,0,1,1,0,10.16,22,MAD-05479
5480,A5481,2025-03-09 20:15:50,30.059486830677564,31.631781409916822,Madinaty,1,0,evening,1,0,1,1,17.68,12,MAD-05480
5481,A5482,2025-02-20 13:14:50,30.06829003077577,31.64214244143539,Madinaty,1,0,afternoon,1,0,1,0,6.32,9,MAD-05481
5482,A5483,2025-04-23 18:56:50,30.06085180132805,31.648940233829663,Madinaty,1,0,night,0,0,0,1,17.87,16,MAD-05482
5483,A5484,2025-03-28 00:03:50,30.069123577281847,31.636533935904914,Madinaty,1,0,afternoon,0,1,1,1,12.26,6,MAD-05483
5484,A5485,2025-02-16 16:50:50,30.076077342626707,31.646883521713622,Madinaty,0,1,evening,1,1,1,0,17.56,20,MAD-05484
5485,A5486,2025-04-02 15:01:50,30.06239557368676,31.64759805350411,Madinaty,0,1,night,1,0,0,0,9.77,15,MAD-05485
5486,A5487,2025-03-28 01:01:50,30.061057071258688,31.649454147088164,Madinaty,1,1,afternoon,0,1,1,1,10.08,13,MAD-05486
5487,A5488,2025-04-03 21:29:50,30.059873887066797,31.649988719172043,Madinaty,1,1,morning,1,0,0,0,16.27,21,MAD-05487
5488,A5489,2025-03-12 05:03:50,30.07335439911732,31.6376340725129,Madinaty,0,1,evening,1,1,1,0,16.77,23,MAD-05488
5489,A5490,2025-02-15 12:07:50,30.067465778414707,31.642184500798827,Madinaty,1,0,evening,0,0,1,1,8.44,10,MAD-05489
5490,A5491,2025-03-11 21:31:50,30.05981582117979,31.62733764108389,Madinaty,0,1,night,1,1,0,1,19.59,14,MAD-05490
5491,A5492,2025-02-24 11:12:50,30.071290287276245,31.634616277338942,Madinaty,0,0,morning,0,0,1,1,6.27,3,MAD-05491
5492,A5493,2025-03-28 21:46:50,30.06861686797884,31.65217678317665,Madinaty,0,1,morning,1,0,0,1,6.03,12,MAD-05492
5493,A5494,2025-03-26 03:49:50,30.07138416695723,31.63411352404042,Madinaty,0,1,night,1,0,1,1,13.93,1,MAD-05493
5494,A5495,2025-03-19 05:49:50,30.059809073282164,31.63265670632809,Madinaty,1,0,afternoon,0,0,1,1,15.84,21,MAD-05494
5495,A5496,2025-03-11 09:06:50,30.06000566396388,31.650848927923523,Madinaty,0,0,evening,0,0,0,0,19.41,16,MAD-05495
5496,A5497,2025-02-20 06:41:50,30.07635981904501,31.643687110372664,Madinaty,1,1,morning,0,0,1,1,11.07,10,MAD-05496
5497,A5498,2025-03-23 01:11:50,30.068912377913616,31.64114511200457,Madinaty,0,1,evening,1,1,1,1,5.38,9,MAD-05497
5498,A5499,2025-04-07 10:22:50,30.068463591504138,31.63009601588189,Madinaty,0,1,morning,1,1,0,0,14.04,18,MAD-05498
5499,A5500,2025-02-24 18:34:50,30.065324876368464,31.630341676084612,Madinaty,0,0,afternoon,0,1,1,0,9.35,1,MAD-05499
5500,A5501,2025-02-28 20:28:50,30.06372902226168,31.647498534122217,Madinaty,1,1,morning,1,0,0,0,11.49,10,MAD-05500
5501,A5502,2025-04-09 07:17:50,30.062439949398943,31.62870665354785,Madinaty,1,0,evening,0,0,1,0,12.33,7,MAD-05501
5502,A5503,2025-03-14 17:19:50,30.065657142855965,31.6468765244956,Madinaty,0,0,night,1,1,0,0,5.97,10,MAD-05502
5503,A5504,2025-02-25 10:28:50,30.068756229493378,31.64146365285181,Madinaty,1,1,morning,0,0,1,0,12.29,12,MAD-05503
5504,A5505,2025-02-22 20:22:50,30.066513950371466,31.65343145312228,Madinaty,1,0,morning,0,0,0,1,11.39,11,MAD-05504
5505,A5506,2025-02-24 12:14:50,30.07085374075068,31.64950173351757,Madinaty,1,1,night,0,0,0,0,15.69,9,MAD-05505
5506,A5507,2025-03-23 23:37:50,30.07610740503405,31.63700773959936,Madinaty,0,0,morning,1,0,1,0,14.68,5,MAD-05506
5507,A5508,2025-03-12 00:47:50,30.05935422588464,31.62887645203297,Madinaty,1,1,morning,0,0,1,0,7.78,4,MAD-05507
5508,A5509,2025-03-26 21:32:50,30.063328283778723,31.638587493040227,Madinaty,0,1,afternoon,0,1,0,0,8.09,20,MAD-05508
5509,A5510,2025-04-09 07:07:50,30.059476323426416,31.65014760079492,Madinaty,0,1,morning,1,1,1,1,8.77,13,MAD-05509
5510,A5511,2025-03-31 16:45:50,30.0734751439394,31.632759227550267,Madinaty,1,0,night,1,1,0,0,7.68,8,MAD-05510
5511,A5512,2025-04-14 10:08:50,30.07294635167533,31.646054303066958,Madinaty,1,0,night,0,1,1,0,14.86,16,MAD-05511
5512,A5513,2025-03-25 20:50:50,30.062200329259426,31.63714578581073,Madinaty,1,0,night,0,1,1,1,19.92,1,MAD-05512
5513,A5514,2025-02-24 13:20:50,30.059997518214324,31.629718522639376,Madinaty,0,1,night,0,0,0,1,14.78,17,MAD-05513
5514,A5515,2025-04-24 02:09:50,30.07497489793875,31.64348900073617,Madinaty,1,0,morning,0,0,0,1,14.1,15,MAD-05514
5515,A5516,2025-03-02 04:45:50,30.074804501020072,31.65170368944376,Madinaty,1,1,evening,0,0,1,0,11.15,15,MAD-05515
5516,A5517,2025-03-21 01:25:50,30.07415010759077,31.63163696044593,Madinaty,0,0,evening,0,0,1,1,9.69,18,MAD-05516
5517,A5518,2025-03-30 09:29:50,30.07075407078865,31.650258122692957,Madinaty,0,0,night,0,1,1,1,18.67,6,MAD-05517
5518,A5519,2025-03-25 03:57:50,30.07681349916445,31.63365825352342,Madinaty,1,0,evening,0,1,1,1,19.54,2,MAD-05518
5519,A5520,2025-03-06 16:29:50,30.06550642366443,31.636705150541232,Madinaty,1,1,morning,1,1,1,0,12.45,5,MAD-05519
5520,A5521,2025-03-22 21:39:50,30.07015854926664,31.653057749654057,Madinaty,0,1,afternoon,0,0,0,0,9.35,19,MAD-05520
5521,A5522,2025-03-18 19:15:50,30.069694919534637,31.641591127607143,Madinaty,0,0,night,1,1,1,1,16.55,7,MAD-05521
5522,A5523,2025-02-24 20:59:50,30.06875557026806,31.64227515184096,Madinaty,0,0,afternoon,0,0,1,0,6.99,9,MAD-05522
5523,A5524,2025-03-17 04:21:50,30.05944667671524,31.628016410643745,Madinaty,1,0,evening,0,1,0,0,16.48,2,MAD-05523
5524,A5525,2025-04-10 11:17:50,30.06837369741889,31.63972429284742,Madinaty,0,1,evening,0,1,0,0,17.28,7,MAD-05524
5525,A5526,2025-04-03 19:21:50,30.06654980408516,31.63389474147072,Madinaty,1,1,evening,0,0,0,0,6.87,14,MAD-05525
5526,A5527,2025-02-16 14:37:50,30.0617082478799,31.637579305663987,Madinaty,1,1,night,1,0,1,0,19.65,23,MAD-05526
5527,A5528,2025-04-22 12:43:50,30.075801273484107,31.652931921119524,Madinaty,0,1,night,1,1,0,1,19.78,15,MAD-05527
5528,A5529,2025-03-02 21:12:50,30.064922465361228,31.650628433589635,Madinaty,0,1,afternoon,1,1,0,1,19.05,12,MAD-05528
5529,A5530,2025-04-17 13:35:50,30.06922853376851,31.637935330759174,Madinaty,0,0,afternoon,0,0,0,1,12.44,20,MAD-05529
5530,A5531,2025-03-28 21:19:50,30.06558880684459,31.628432590283804,Madinaty,0,0,afternoon,0,1,0,1,8.69,4,MAD-05530
5531,A5532,2025-04-11 20:07:50,30.06516499370821,31.65023275598437,Madinaty,1,0,evening,1,1,1,0,13.73,13,MAD-05531
5532,A5533,2025-04-10 20:10:50,30.06929443759758,31.642314341061685,Madinaty,1,0,morning,0,0,1,1,11.3,9,MAD-05532
5533,A5534,2025-04-08 04:08:50,30.061186865633303,31.64163123065673,Madinaty,1,0,morning,1,1,1,1,8.09,12,MAD-05533
5534,A5535,2025-03-29 15:59:50,30.06240561302104,31.64226263443025,Madinaty,1,1,night,0,0,0,0,11.36,10,MAD-05534
5535,A5536,2025-03-08 14:52:50,30.059220707219996,31.644354232976134,Madinaty,1,1,night,1,1,0,0,14.96,9,MAD-05535
5536,A5537,2025-03-25 04:04:50,30.072456537797684,31.65325085043855,Madinaty,1,0,afternoon,0,0,0,0,6.06,21,MAD-05536
5537,A5538,2025-03-29 09:00:50,30.074214711424155,31.63924969154487,Madinaty,0,0,afternoon,1,1,0,0,10.0,23,MAD-05537
5538,A5539,2025-03-18 20:31:50,30.06950252009795,31.62860935486129,Madinaty,1,1,night,1,0,0,1,5.27,7,MAD-05538
5539,A5540,2025-04-04 17:37:50,30.06130121691187,31.64709735336169,Madinaty,0,0,night,0,1,0,0,16.24,12,MAD-05539
5540,A5541,2025-03-15 03:02:50,30.064973912011656,31.627780934926736,Madinaty,0,0,morning,1,0,1,0,14.61,16,MAD-05540
5541,A5542,2025-03-03 09:35:50,30.06346884913749,31.62931252738233,Madinaty,0,1,afternoon,0,1,1,0,5.94,15,MAD-05541
5542,A5543,2025-04-19 08:54:50,30.06343461283671,31.642214879911137,Madinaty,1,0,night,1,1,0,0,19.47,7,MAD-05542
5543,A5544,2025-04-11 23:55:50,30.073821190493497,31.62967824457712,Madinaty,1,1,afternoon,1,1,1,0,5.34,8,MAD-05543
5544,A5545,2025-04-17 23:50:50,30.06636806723965,31.646370502330345,Madinaty,1,0,morning,0,1,0,0,13.85,7,MAD-05544
5545,A5546,2025-03-07 14:57:50,30.061930278366663,31.632877402582988,Madinaty,1,1,night,0,1,0,1,16.65,11,MAD-05545
5546,A5547,2025-02-17 10:07:50,30.06289901725275,31.637461184854143,Madinaty,1,1,afternoon,1,1,1,1,16.82,4,MAD-05546
5547,A5548,2025-04-13 21:43:50,30.07236692631785,31.653173282195485,Madinaty,0,1,afternoon,0,1,0,1,5.51,18,MAD-05547
5548,A5549,2025-04-02 02:23:50,30.05911227222905,31.63516871928856,Madinaty,0,1,afternoon,1,1,1,0,18.6,19,MAD-05548
5549,A5550,2025-04-09 07:48:50,30.060112386918263,31.63158057965425,Madinaty,0,0,night,1,1,0,0,18.78,7,MAD-05549
5550,A5551,2025-04-12 11:08:50,30.06866170519585,31.63179657474304,Madinaty,0,0,afternoon,1,0,0,1,13.42,13,MAD-05550
5551,A5552,2025-03-27 21:45:50,30.066787085075905,31.63943932793217,Madinaty,0,1,morning,1,0,1,1,12.23,9,MAD-05551
5552,A5553,2025-03-04 12:31:50,30.07594650020281,31.644597934083468,Madinaty,0,0,evening,0,1,0,1,5.67,18,MAD-05552
5553,A5554,2025-02-25 05:29:50,30.07009224066225,31.64305632422913,Madinaty,1,1,afternoon,1,0,0,1,13.43,7,MAD-05553
5554,A5555,2025-03-11 13:39:50,30.06330109774952,31.641910041347543,Madinaty,0,0,afternoon,1,1,0,0,11.14,20,MAD-05554
5555,A5556,2025-03-17 00:10:50,30.069127342917547,31.641315561382743,Madinaty,0,1,afternoon,0,1,1,1,16.59,16,MAD-05555
5556,A5557,2025-03-03 14:49:50,30.062131920691854,31.64275278822897,Madinaty,0,0,night,0,0,0,0,11.06,23,MAD-05556
5557,A5558,2025-03-31 13:56:50,30.070496173218714,31.630201433345675,Madinaty,0,0,morning,0,1,0,0,15.25,5,MAD-05557
5558,A5559,2025-03-23 14:01:50,30.065030245218917,31.647733201850283,Madinaty,0,1,evening,1,1,0,0,6.52,7,MAD-05558
5559,A5560,2025-02-23 08:01:50,30.060295003890307,31.650785717696547,Madinaty,0,0,afternoon,0,0,1,1,6.99,6,MAD-05559
5560,A5561,2025-02-16 10:01:50,30.074175356216443,31.642780328727824,Madinaty,1,1,morning,0,0,1,1,7.1,2,MAD-05560
5561,A5562,2025-03-25 01:52:50,30.07032584672731,31.63119041222077,Madinaty,0,0,night,1,1,1,1,5.68,7,MAD-05561
5562,A5563,2025-04-10 23:58:50,30.066561244052465,31.645009549778443,Madinaty,1,1,afternoon,1,0,1,0,13.12,21,MAD-05562
5563,A5564,2025-03-29 09:59:50,30.069551807880945,31.63490211622047,Madinaty,0,1,night,0,0,1,0,16.91,9,MAD-05563
5564,A5565,2025-04-15 10:46:50,30.060607857314,31.627952053527338,Madinaty,1,1,evening,1,1,0,1,14.16,13,MAD-05564
5565,A5566,2025-04-14 01:55:50,30.07352539992753,31.63083467018524,Madinaty,0,0,afternoon,1,0,1,0,13.62,17,MAD-05565
5566,A5567,2025-04-12 03:27:50,30.060057498317544,31.64771099997113,Madinaty,0,0,night,0,0,1,1,15.21,17,MAD-05566
5567,A5568,2025-03-17 07:27:50,30.058818250101417,31.653405586982704,Madinaty,0,0,morning,0,1,0,0,10.09,15,MAD-05567
5568,A5569,2025-02-21 22:34:50,30.058921855440428,31.64454639052879,Madinaty,0,1,afternoon,0,0,1,0,10.43,18,MAD-05568
5569,A5570,2025-02-21 19:12:50,30.06528517184462,31.641174475728,Madinaty,1,1,morning,0,0,0,0,9.71,15,MAD-05569
5570,A5571,2025-02-23 21:00:50,30.067936301861074,31.62929244087862,Madinaty,1,0,night,1,1,1,0,15.68,11,MAD-05570
5571,A5572,2025-03-18 15:01:50,30.074627093864184,31.6309115550328,Madinaty,1,1,morning,0,1,0,0,7.42,12,MAD-05571
5572,A5573,2025-03-29 06:06:50,30.073599752004316,31.63127207617373,Madinaty,1,0,afternoon,1,1,0,0,5.2,23,MAD-05572
5573,A5574,2025-04-11 17:08:50,30.073642942700936,31.644444513839947,Madinaty,1,1,night,1,0,1,0,13.94,17,MAD-05573
5574,A5575,2025-04-01 22:45:50,30.076644287341875,31.63893076530864,Madinaty,0,1,morning,0,1,1,1,19.14,12,MAD-05574
5575,A5576,2025-04-10 10:48:50,30.068449219605817,31.65128604862895,Madinaty,0,1,evening,0,1,0,0,14.14,7,MAD-05575
5576,A5577,2025-03-16 06:32:50,30.067105123856063,31.652424353087937,Madinaty,1,0,afternoon,0,0,0,0,16.74,7,MAD-05576
5577,A5578,2025-04-06 07:42:50,30.062277151025,31.63126815896042,Madinaty,0,0,evening,0,1,0,1,15.09,21,MAD-05577
5578,A5579,2025-04-24 20:42:50,30.07470067973916,31.639470377187664,Madinaty,1,0,evening,0,1,0,1,12.46,23,MAD-05578
5579,A5580,2025-03-11 02:45:50,30.071340105788824,31.64899375411702,Madinaty,0,0,afternoon,1,1,0,1,15.78,10,MAD-05579
5580,A5581,2025-03-14 21:23:50,30.06365149194661,31.64418910830792,Madinaty,1,1,night,0,1,0,1,17.36,16,MAD-05580
5581,A5582,2025-03-26 14:56:50,30.072946615558017,31.62807756135874,Madinaty,1,1,night,0,0,0,0,8.37,11,MAD-05581
5582,A5583,2025-04-20 17:19:50,30.069525439574075,31.64977425937825,Madinaty,0,1,evening,1,1,1,0,10.04,16,MAD-05582
5583,A5584,2025-04-02 03:05:50,30.06175931330956,31.63646164697127,Madinaty,0,0,evening,1,1,0,1,8.36,2,MAD-05583
5584,A5585,2025-04-07 17:40:50,30.059841813914456,31.643641661008925,Madinaty,1,0,night,0,0,1,0,11.78,2,MAD-05584
5585,A5586,2025-04-02 17:26:50,30.06463855158425,31.63838290242673,Madinaty,0,0,night,0,1,1,1,18.28,18,MAD-05585
5586,A5587,2025-02-16 03:52:50,30.069326178112423,31.635096516363006,Madinaty,1,1,afternoon,0,0,0,0,10.18,5,MAD-05586
5587,A5588,2025-03-06 13:55:50,30.059563301195684,31.64118084317525,Madinaty,1,0,morning,1,0,0,0,10.62,14,MAD-05587
5588,A5589,2025-03-30 00:54:50,30.066732445553665,31.63320591875451,Madinaty,1,1,night,1,0,1,0,17.91,8,MAD-05588
5589,A5590,2025-04-06 16:15:50,30.07284265700033,31.65260273450093,Madinaty,1,1,afternoon,1,1,0,0,12.73,6,MAD-05589
5590,A5591,2025-04-23 00:56:50,30.066020679551336,31.64721866712278,Madinaty,0,0,night,1,0,0,0,13.03,9,MAD-05590
5591,A5592,2025-04-25 07:25:50,30.06944813601321,31.62718082294267,Madinaty,1,0,morning,1,0,1,1,17.91,6,MAD-05591
5592,A5593,2025-04-09 07:28:50,30.06125774401257,31.635763258338063,Madinaty,0,1,afternoon,0,0,1,0,12.36,21,MAD-05592
5593,A5594,2025-04-07 14:41:50,30.0666564987824,31.637906854768065,Madinaty,1,0,evening,0,1,1,0,15.22,17,MAD-05593
5594,A5595,2025-02-27 17:36:50,30.05972886756826,31.633358808759706,Madinaty,1,0,evening,0,1,0,0,6.28,8,MAD-05594
5595,A5596,2025-03-31 15:58:50,30.070209663650285,31.643276073314095,Madinaty,1,0,afternoon,0,1,0,0,7.68,3,MAD-05595
5596,A5597,2025-03-20 09:29:50,30.06911749462792,31.64918592182036,Madinaty,0,1,evening,1,1,1,0,11.07,12,MAD-05596
5597,A5598,2025-03-07 09:03:50,30.062168141420955,31.65304908854114,Madinaty,1,0,evening,1,1,0,1,12.42,13,MAD-05597
5598,A5599,2025-03-20 10:54:50,30.06148466780672,31.644838880419066,Madinaty,1,1,morning,0,1,1,0,19.49,18,MAD-05598
5599,A5600,2025-04-24 15:18:50,30.06557733521894,31.645878791473944,Madinaty,0,0,morning,0,1,0,1,19.56,23,MAD-05599
5600,A5601,2025-04-05 23:29:50,30.06158307315269,31.646820024977423,Madinaty,1,0,night,1,0,1,0,17.77,11,MAD-05600
5601,A5602,2025-02-28 12:08:50,30.07246429652073,31.65258967427589,Madinaty,0,0,night,0,0,0,0,9.73,2,MAD-05601
5602,A5603,2025-03-20 18:59:50,30.07501085188617,31.645558302381943,Madinaty,1,0,evening,1,0,1,1,19.46,14,MAD-05602
5603,A5604,2025-04-18 10:27:50,30.072471392809643,31.63043451494868,Madinaty,1,0,morning,1,0,0,0,15.34,1,MAD-05603
5604,A5605,2025-04-04 05:00:50,30.06144570253541,31.634167969888043,Madinaty,0,0,afternoon,1,1,0,0,10.89,15,MAD-05604
5605,A5606,2025-04-24 19:27:50,30.061052539592925,31.65062375291068,Madinaty,0,0,evening,0,0,1,1,15.53,18,MAD-05605
5606,A5607,2025-04-07 12:26:50,30.06935391861167,31.637585548636636,Madinaty,0,0,night,0,0,0,0,5.25,22,MAD-05606
5607,A5608,2025-04-04 19:47:50,30.065075950424323,31.65108408599532,Madinaty,0,0,night,0,0,0,1,7.19,18,MAD-05607
5608,A5609,2025-04-20 12:18:50,30.067240388157447,31.648471105792236,Madinaty,0,0,night,0,0,1,1,17.45,17,MAD-05608
5609,A5610,2025-04-12 04:30:50,30.07483218238381,31.647205837416426,Madinaty,1,1,afternoon,1,1,0,1,14.68,1,MAD-05609
5610,A5611,2025-04-23 20:02:50,30.0708432618121,31.64801284734773,Madinaty,0,0,afternoon,0,1,0,0,10.46,14,MAD-05610
5611,A5612,2025-03-09 17:09:50,30.075533444768062,31.649650054623923,Madinaty,1,0,night,1,1,0,0,12.51,20,MAD-05611
5612,A5613,2025-02-26 06:03:50,30.05965176272811,31.64169660461472,Madinaty,0,0,night,0,0,1,1,18.58,22,MAD-05612
5613,A5614,2025-03-12 22:27:50,30.06223177465226,31.63004552668724,Madinaty,1,1,evening,1,1,1,0,14.47,16,MAD-05613
5614,A5615,2025-02-27 22:10:50,30.07089586815289,31.632614596518916,Madinaty,0,1,evening,0,0,1,1,10.97,4,MAD-05614
5615,A5616,2025-03-24 13:00:50,30.07321080840952,31.635786656610737,Madinaty,0,1,morning,0,1,1,0,6.8,22,MAD-05615
5616,A5617,2025-04-23 00:34:50,30.070974272567163,31.63734731259837,Madinaty,0,1,evening,1,1,1,1,9.41,6,MAD-05616
5617,A5618,2025-04-06 18:02:50,30.074862036923555,31.64478635296564,Madinaty,1,1,evening,1,1,0,0,19.68,16,MAD-05617
5618,A5619,2025-03-04 13:15:50,30.076215001186064,31.631889697568194,Madinaty,1,0,afternoon,0,1,0,1,11.56,20,MAD-05618
5619,A5620,2025-02-24 06:49:50,30.06579193336363,31.62643693973852,Madinaty,1,0,evening,0,1,1,0,12.08,6,MAD-05619
5620,A5621,2025-04-19 16:00:50,30.068612084648056,31.634225396894863,Madinaty,0,1,afternoon,0,0,0,1,12.48,15,MAD-05620
5621,A5622,2025-04-20 14:20:50,30.067534002695627,31.62711138167919,Madinaty,0,0,morning,0,1,0,0,18.26,1,MAD-05621
5622,A5623,2025-04-05 00:51:50,30.064264592381083,31.6298380494864,Madinaty,1,1,evening,1,0,0,1,14.06,7,MAD-05622
5623,A5624,2025-03-23 04:00:50,30.0763524688631,31.646226618800807,Madinaty,0,1,evening,0,0,0,0,15.41,23,MAD-05623
5624,A5625,2025-02-18 07:01:50,30.060413185782892,31.648556715041558,Madinaty,1,1,afternoon,1,0,1,0,10.84,11,MAD-05624
5625,A5626,2025-04-08 07:59:50,30.06819681663234,31.626551723438624,Madinaty,1,0,afternoon,1,0,1,1,5.44,1,MAD-05625
5626,A5627,2025-04-24 08:21:50,30.07225710676876,31.651586698548453,Madinaty,1,0,morning,0,0,0,0,18.96,8,MAD-05626
5627,A5628,2025-03-06 22:13:50,30.0703727479808,31.64597112472377,Madinaty,1,1,evening,1,1,0,0,19.24,14,MAD-05627
5628,A5629,2025-03-25 13:15:50,30.06945070588203,31.63667852246127,Madinaty,0,0,morning,0,1,1,0,19.24,5,MAD-05628
5629,A5630,2025-03-09 02:28:50,30.06614780579427,31.64323564657269,Madinaty,0,0,afternoon,0,1,0,0,19.16,13,MAD-05629
5630,A5631,2025-03-25 21:37:50,30.06281001475268,31.630354731242544,Madinaty,1,1,evening,1,1,0,1,17.23,15,MAD-05630
5631,A5632,2025-02-16 15:47:50,30.062251858295397,31.6525597915024,Madinaty,1,0,morning,0,0,0,0,15.27,9,MAD-05631
5632,A5633,2025-02-25 23:15:50,30.07513850271924,31.628263032391427,Madinaty,0,1,afternoon,0,1,1,0,17.67,8,MAD-05632
5633,A5634,2025-03-13 09:50:50,30.06827962433421,31.63532373898119,Madinaty,1,0,evening,1,1,1,1,14.01,19,MAD-05633
5634,A5635,2025-03-23 15:28:50,30.06124912705911,31.63669622741501,Madinaty,1,0,morning,0,0,0,0,7.02,17,MAD-05634
5635,A5636,2025-03-08 08:42:50,30.06686617543804,31.64946066080448,Madinaty,1,0,night,0,0,0,1,10.87,19,MAD-05635
5636,A5637,2025-04-10 03:37:50,30.07360873530758,31.627453917975345,Madinaty,1,0,night,1,1,0,0,19.57,18,MAD-05636
5637,A5638,2025-02-28 11:42:50,30.06516624345921,31.62967352018905,Madinaty,0,1,morning,1,1,0,1,10.27,18,MAD-05637
5638,A5639,2025-04-02 11:40:50,30.07347748594976,31.632365386355534,Madinaty,0,1,evening,0,0,0,0,18.02,4,MAD-05638
5639,A5640,2025-03-08 04:53:50,30.07344401954635,31.646132914259084,Madinaty,0,1,evening,1,1,0,1,6.4,2,MAD-05639
5640,A5641,2025-04-08 10:48:50,30.06998594487525,31.63853820528857,Madinaty,1,1,night,1,1,1,1,10.01,5,MAD-05640
5641,A5642,2025-03-22 09:17:50,30.066643834411177,31.643891793852813,Madinaty,0,1,morning,1,1,1,1,10.26,17,MAD-05641
5642,A5643,2025-04-18 02:52:50,30.0715406614084,31.63522014717789,Madinaty,1,1,night,1,1,0,0,5.77,22,MAD-05642
5643,A5644,2025-03-24 06:33:50,30.076139546336297,31.636494168400677,Madinaty,1,1,afternoon,1,0,1,1,6.79,7,MAD-05643
5644,A5645,2025-04-13 15:49:50,30.06116067091196,31.62627494743419,Madinaty,1,0,morning,1,0,0,0,7.9,16,MAD-05644
5645,A5646,2025-03-02 18:53:50,30.07309117035176,31.63278678901508,Madinaty,1,1,afternoon,0,0,0,1,17.57,1,MAD-05645
5646,A5647,2025-03-02 09:43:50,30.062777323776803,31.63009630187606,Madinaty,1,0,afternoon,1,1,1,1,5.95,12,MAD-05646
5647,A5648,2025-03-17 12:41:50,30.067441397619792,31.628239560232966,Madinaty,1,0,night,1,1,1,1,9.48,19,MAD-05647
5648,A5649,2025-03-10 06:16:50,30.066247864947577,31.630865585048983,Madinaty,0,1,evening,1,1,0,0,5.15,9,MAD-05648
5649,A5650,2025-03-21 10:24:50,30.06358673245057,31.652392995253773,Madinaty,1,1,afternoon,1,1,0,0,15.43,16,MAD-05649
5650,A5651,2025-02-24 19:11:50,30.06079114633405,31.65216784862433,Madinaty,0,0,afternoon,0,1,1,1,14.3,7,MAD-05650
5651,A5652,2025-04-16 16:09:50,30.07504676310874,31.64966760449083,Madinaty,0,1,night,0,0,1,1,14.67,15,MAD-05651
5652,A5653,2025-03-22 01:27:50,30.07297420700488,31.649107362852867,Madinaty,0,1,afternoon,0,1,0,1,10.62,12,MAD-05652
5653,A5654,2025-03-28 11:24:50,30.06957830958005,31.631731085820523,Madinaty,0,1,afternoon,1,1,0,1,8.12,4,MAD-05653
5654,A5655,2025-02-16 18:01:50,30.076209690472904,31.6383948087618,Madinaty,1,0,afternoon,0,0,0,1,15.8,6,MAD-05654
5655,A5656,2025-03-29 15:24:50,30.06325802237501,31.63803141631696,Madinaty,0,0,afternoon,1,1,1,1,17.17,6,MAD-05655
5656,A5657,2025-03-12 02:48:50,30.06629397036308,31.647837977646468,Madinaty,1,1,night,0,0,0,1,7.08,15,MAD-05656
5657,A5658,2025-03-13 19:58:50,30.074733025841688,31.63458966476343,Madinaty,0,1,evening,0,0,1,1,12.3,3,MAD-05657
5658,A5659,2025-03-28 13:53:50,30.074653287021924,31.65334970942626,Madinaty,0,1,afternoon,1,0,0,0,8.73,2,MAD-05658
5659,A5660,2025-03-03 00:43:50,30.0624653634964,31.63965259038547,Madinaty,0,0,evening,0,0,1,1,7.52,5,MAD-05659
5660,A5661,2025-03-23 23:48:50,30.07529704416384,31.6540642759708,Madinaty,1,0,afternoon,0,0,1,0,16.01,8,MAD-05660
5661,A5662,2025-03-06 02:50:50,30.064265879964623,31.64349932095548,Madinaty,1,1,afternoon,1,1,1,1,13.07,19,MAD-05661
5662,A5663,2025-04-23 19:27:50,30.06991224610959,31.634890858320755,Madinaty,0,1,morning,0,0,1,0,8.24,21,MAD-05662
5663,A5664,2025-02-25 08:56:50,30.07152518648162,31.651325181550863,Madinaty,1,0,evening,0,0,0,0,9.65,16,MAD-05663
5664,A5665,2025-04-11 10:55:50,30.07514083734346,31.6507612829826,Madinaty,1,0,afternoon,1,1,1,1,19.5,19,MAD-05664
5665,A5666,2025-03-26 02:29:50,30.06320705235211,31.64449592359941,Madinaty,1,1,afternoon,0,1,1,0,17.73,23,MAD-05665
5666,A5667,2025-04-05 23:58:50,30.069943066660684,31.636694520926294,Madinaty,1,1,afternoon,0,0,1,0,18.2,16,MAD-05666
